steady_time_s,event,nav_enabled,rl_init_done,dt_ms,exec_ms,sdk_imu_stamp_ms,sdk_imu_stamp_delta_ms,imu_pub_dt_ms,imu_header_stamp_ms,imu_header_delta_ms,rl_tick_ms,rl_infer_ms,rl_total_ms,vision_tick_ms,vision_process_ms,nav_tick_ms,nav_vision_ms,nav_high_ms,nav_reset_ms,nav_model_reset_ms,nav_obs_build_ms,nav_state_copy_ms,nav_tensor_create_ms,nav_cat_ms,nav_hist_reset_insert_ms,nav_hist_get_ms,nav_to_device_ms,nav_to_cpu_ms,nav_post_ms,nav_log_ms,nav_publish_ms,nav_total_ms,udp_get_state_ms,nav_obs_hist_reset_ms,nav_obs_io_hist_reset_ms,nav_hf_reset_ms,nav_obs_hist_insert_ms,nav_obs_io_hist_insert_ms,nav_hf_insert_ms
7.008997,imu_pub,0,0,5.358016,0.252896,2003631.000000,5.386528,5.358016,1981461.943968,5.386528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.009523,udp_recv,0,0,1.920288,0.006016,2003631.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001632,nan,nan,nan,nan,nan,nan
7.011524,udp_recv,0,0,2.002944,0.004192,2003636.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000960,nan,nan,nan,nan,nan,nan
7.013034,control,0,0,5.334304,4.321472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.013486,udp_recv,0,0,1.960640,0.004768,2003636.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001248,nan,nan,nan,nan,nan,nan
7.013855,imu_pub,0,0,4.903232,0.208032,2003641.000000,4.897888,4.903232,1981466.841856,4.897888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.015457,udp_recv,0,0,1.971232,0.004832,2003641.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001120,nan,nan,nan,nan,nan,nan
7.016649,control,0,0,4.905184,3.036224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.017402,udp_recv,0,0,1.947712,0.002560,2003641.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000544,nan,nan,nan,nan,nan,nan
7.018478,imu_pub,0,0,4.773984,0.059488,2003641.000000,4.750528,4.773984,1981471.592384,4.750528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.019405,udp_recv,0,0,2.004032,0.002272,2003646.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000512,nan,nan,nan,nan,nan,nan
7.019997,control,0,0,4.797824,1.586208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.020049,vision,0,0,100.119008,20.444032,nan,nan,nan,nan,nan,nan,nan,nan,100.119008,20.438976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.021409,udp_recv,0,0,2.003360,0.002336,2003646.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000480,nan,nan,nan,nan,nan,nan
7.023416,udp_recv,0,0,2.006176,0.002720,2003646.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000672,nan,nan,nan,nan,nan,nan
7.023471,imu_pub,0,0,4.987904,0.064000,2003646.000000,4.989120,4.987904,1981476.581504,4.989120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.025354,control,0,0,4.987296,1.955488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.025397,udp_recv,0,0,1.982208,0.002240,2003651.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000576,nan,nan,nan,nan,nan,nan
7.027393,udp_recv,0,0,1.995552,0.002080,2003651.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
7.028510,imu_pub,0,0,5.039520,0.064512,2003651.000000,5.040000,5.039520,1981481.621504,5.040000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.029392,udp_recv,0,0,1.999744,0.002048,2003656.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000480,nan,nan,nan,nan,nan,nan
7.030138,control,0,0,5.039840,1.700224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.031387,udp_recv,0,0,1.994752,0.001824,2003656.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
7.033391,udp_recv,0,0,2.003648,0.002176,2003656.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000512,nan,nan,nan,nan,nan,nan
7.033452,imu_pub,0,0,4.949376,0.056352,2003656.000000,4.947680,4.949376,1981486.569184,4.947680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.035034,control,0,0,4.950400,1.646112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.035395,udp_recv,0,0,2.004640,0.001952,2003661.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
7.037382,udp_recv,0,0,1.986720,0.001632,2003661.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000352,nan,nan,nan,nan,nan,nan
7.038447,imu_pub,0,0,4.991392,0.059968,2003661.000000,4.999712,4.991392,1981491.568896,4.999712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.039395,udp_recv,0,0,2.012992,0.002112,2003666.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
7.040093,control,0,0,4.992544,1.712352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.041382,udp_recv,0,0,1.986720,0.001696,2003666.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
7.043387,udp_recv,0,0,2.005536,0.001728,2003666.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000416,nan,nan,nan,nan,nan,nan
7.043418,imu_pub,0,0,4.987904,0.042976,2003666.000000,4.976896,4.987904,1981496.545792,4.976896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.044839,control,0,0,4.988992,1.469440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.045394,udp_recv,0,0,2.006848,0.002048,2003671.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
7.047387,udp_recv,0,0,1.993472,0.001568,2003671.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000352,nan,nan,nan,nan,nan,nan
7.048435,imu_pub,0,0,5.015008,0.044928,2003671.000000,5.015264,5.015008,1981501.561056,5.015264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.049412,udp_recv,0,0,2.023360,0.002400,2003676.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000544,nan,nan,nan,nan,nan,nan
7.050016,control,0,0,5.014560,1.631584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.051401,udp_recv,0,0,1.988960,0.002400,2003676.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000544,nan,nan,nan,nan,nan,nan
7.053404,udp_recv,0,0,1.988992,0.001920,2003676.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
7.053462,imu_pub,0,0,5.030496,0.041312,2003676.000000,5.030112,5.030496,1981506.591168,5.030112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.055299,control,0,0,5.030208,1.884032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.055397,udp_recv,0,0,2.007360,0.002240,2003681.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000576,nan,nan,nan,nan,nan,nan
7.057385,udp_recv,0,0,1.988480,0.001760,2003681.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000416,nan,nan,nan,nan,nan,nan
7.058430,imu_pub,0,0,4.963264,0.046208,2003681.000000,4.964160,4.963264,1981511.555328,4.964160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.059387,udp_recv,0,0,2.002304,0.001952,2003686.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000448,nan,nan,nan,nan,nan,nan
7.060135,control,0,0,4.962752,1.758080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.061399,udp_recv,0,0,2.010912,0.002496,2003686.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000512,nan,nan,nan,nan,nan,nan
7.063396,udp_recv,0,0,1.997472,0.002592,2003686.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000608,nan,nan,nan,nan,nan,nan
7.063444,imu_pub,0,0,5.006048,0.054432,2003686.000000,5.007008,5.006048,1981516.562336,5.007008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.065366,control,0,0,5.005632,1.983104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.065401,udp_recv,0,0,2.004256,0.002464,2003691.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000544,nan,nan,nan,nan,nan,nan
7.067466,udp_recv,0,0,2.064096,0.003712,2003691.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000736,nan,nan,nan,nan,nan,nan
7.068758,imu_pub,0,0,5.165760,0.201888,2003691.000000,5.183328,5.165760,1981521.745664,5.183328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.069539,udp_recv,0,0,2.072064,0.004320,2003696.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001152,nan,nan,nan,nan,nan,nan
7.071442,udp_recv,0,0,1.903616,0.003456,2003696.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000768,nan,nan,nan,nan,nan,nan
7.071812,control,0,0,5.149792,3.277024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.073447,udp_recv,0,0,2.004864,0.003712,2003696.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000928,nan,nan,nan,nan,nan,nan
7.073768,imu_pub,0,0,5.078464,0.132448,2003696.000000,5.071776,5.078464,1981526.817440,5.071776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.075435,udp_recv,0,0,1.988320,0.003712,2003701.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001120,nan,nan,nan,nan,nan,nan
7.077270,control,0,0,5.083872,3.653216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.077426,udp_recv,0,0,1.992576,0.002528,2003701.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000480,nan,nan,nan,nan,nan,nan
7.078442,imu_pub,0,0,4.760768,0.046944,2003701.000000,4.748576,4.760768,1981531.566016,4.748576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.079414,udp_recv,0,0,1.988192,0.002048,2003706.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000416,nan,nan,nan,nan,nan,nan
7.079902,control,0,0,4.771776,1.513984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.081414,udp_recv,0,0,2.000480,0.002272,2003706.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000544,nan,nan,nan,nan,nan,nan
7.083420,udp_recv,0,0,2.006400,0.001984,2003706.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000544,nan,nan,nan,nan,nan,nan
7.083444,imu_pub,0,0,4.997760,0.051648,2003706.000000,4.998624,4.997760,1981536.564640,4.998624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.085438,udp_recv,0,0,2.018112,0.002016,2003711.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000448,nan,nan,nan,nan,nan,nan
7.085575,control,0,0,4.996608,2.189632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.087384,udp_recv,0,0,1.945568,0.001760,2003711.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
7.088432,imu_pub,0,0,4.992928,0.046720,2003711.000000,4.992928,4.992928,1981541.557568,4.992928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.089385,udp_recv,0,0,2.000704,0.001952,2003716.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000416,nan,nan,nan,nan,nan,nan
7.090061,control,0,0,4.994400,1.681856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.091387,udp_recv,0,0,2.001824,0.002208,2003716.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000640,nan,nan,nan,nan,nan,nan
7.093414,udp_recv,0,0,2.027840,0.001824,2003716.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000416,nan,nan,nan,nan,nan,nan
7.093470,imu_pub,0,0,5.038560,0.046144,2003716.000000,5.038528,5.038560,1981546.596096,5.038528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.095401,udp_recv,0,0,1.987072,0.001952,2003721.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000416,nan,nan,nan,nan,nan,nan
7.095498,control,0,0,5.038080,2.080800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.097392,udp_recv,0,0,1.990336,0.002144,2003721.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000416,nan,nan,nan,nan,nan,nan
7.098452,imu_pub,0,0,4.981568,0.046976,2003721.000000,4.980896,4.981568,1981551.576992,4.980896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.099410,udp_recv,0,0,2.017952,0.002208,2003726.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000448,nan,nan,nan,nan,nan,nan
7.100025,control,0,0,4.981248,1.626272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.101417,udp_recv,0,0,2.006592,0.002208,2003726.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000480,nan,nan,nan,nan,nan,nan
7.103391,udp_recv,0,0,1.974400,0.002048,2003726.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000480,nan,nan,nan,nan,nan,nan
7.103476,imu_pub,0,0,5.004448,0.065920,2003726.000000,5.008416,5.004448,1981556.585408,5.008416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.105162,control,0,0,5.001824,1.761792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.105413,udp_recv,0,0,2.021248,0.002528,2003731.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000544,nan,nan,nan,nan,nan,nan
7.107389,udp_recv,0,0,1.976448,0.002304,2003731.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000480,nan,nan,nan,nan,nan,nan
7.108484,imu_pub,0,0,5.013344,0.060832,2003731.000000,5.013408,5.013344,1981561.598816,5.013408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.109328,vision,0,0,100.028736,9.694688,nan,nan,nan,nan,nan,nan,nan,nan,100.028736,9.689408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.109407,udp_recv,0,0,2.017664,0.002656,2003736.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000640,nan,nan,nan,nan,nan,nan
7.111494,udp_recv,0,0,2.084320,0.005024,2003736.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001536,nan,nan,nan,nan,nan,nan
7.111743,control,0,0,5.012032,3.325056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.113447,udp_recv,0,0,1.953600,0.003776,2003736.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000544,nan,nan,nan,nan,nan,nan
7.113874,imu_pub,0,0,5.197824,0.251552,2003736.000000,5.228640,5.197824,1981566.827456,5.228640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.115489,udp_recv,0,0,2.041152,0.005056,2003741.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001152,nan,nan,nan,nan,nan,nan
7.117412,control,0,0,5.178752,3.816224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.117494,udp_recv,0,0,2.004448,0.004864,2003741.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001472,nan,nan,nan,nan,nan,nan
